game_date,game_pk,player_name,batter,plate_appearances,hits,starting_pitcher_id,starting_pitcher_hand,starting_pitcher_rest_days,batter_rest_days,opp_hit_rate_last_5,opp_k_rate_last_5
2026-03-26,823649,"Cruz, Oneil",665833,5,1,642547,R,,,,
2026-03-26,823649,"Davis, Henry",680779,4,1,642547,R,,,,
2026-03-26,823649,"Gonzales, Nick",693304,4,2,642547,R,,,,
2026-03-26,823649,"Horwitz, Spencer",687462,4,0,642547,R,,,,
2026-03-26,823649,"Lowe, Brandon",664040,4,2,642547,R,,,,
2026-03-26,823649,"Reynolds, Bryan",668804,4,1,642547,R,,,,
2026-03-26,823649,"Triolo, Jared",669707,4,1,642547,R,,,,
2026-03-28,823651,"Cruz, Oneil",665833,1,0,642207,R,,2.0,,
2026-03-28,823651,"Davis, Henry",680779,1,0,472610,R,2.0,2.0,,
2026-03-28,823651,"Gonzales, Nick",693304,6,2,656849,L,2.0,2.0,,
2026-03-28,823651,"Lowe, Brandon",664040,5,1,656849,L,2.0,2.0,,
2026-03-28,823651,"Reynolds, Bryan",668804,6,2,656849,L,,2.0,,
2026-03-28,823651,"Triolo, Jared",669707,6,1,656849,L,,2.0,,
2026-03-29,823647,"Cruz, Oneil",665833,5,1,690997,R,1.0,1.0,,
2026-03-29,823647,"Davis, Henry",680779,5,1,690997,R,1.0,1.0,,
2026-03-29,823647,"Gonzales, Nick",693304,5,0,690997,R,1.0,1.0,,
2026-03-29,823647,"Horwitz, Spencer",687462,3,0,690997,R,1.0,3.0,,
2026-03-29,823647,"Lowe, Brandon",664040,5,2,690997,R,1.0,1.0,,
2026-03-29,823647,"Reynolds, Bryan",668804,5,0,690997,R,1.0,1.0,,
2026-03-29,823647,"Triolo, Jared",669707,5,0,690997,R,1.0,1.0,,
2026-03-30,824539,"Cruz, Oneil",665833,4,0,695505,R,2.0,1.0,,
2026-03-30,824539,"Davis, Henry",680779,3,0,695505,R,2.0,1.0,,
2026-03-30,824539,"Gonzales, Nick",693304,4,1,695505,R,2.0,1.0,,
2026-03-30,824539,"Horwitz, Spencer",687462,4,1,695505,R,2.0,1.0,,
2026-03-30,824539,"Lowe, Brandon",664040,4,1,695505,R,2.0,1.0,,
2026-03-30,824539,"Reynolds, Bryan",668804,4,0,695505,R,2.0,1.0,,
2026-03-30,824539,"Triolo, Jared",669707,4,0,695505,R,2.0,1.0,,
2026-03-31,824537,"Cruz, Oneil",665833,4,3,682227,L,2.0,1.0,,
2026-03-31,824537,"Gonzales, Nick",693304,4,2,682227,L,2.0,1.0,,
2026-03-31,824537,"Horwitz, Spencer",687462,1,0,572955,R,2.0,1.0,,
2026-03-31,824537,"Lowe, Brandon",664040,4,0,682227,L,3.0,1.0,,
2026-03-31,824537,"Reynolds, Bryan",668804,4,1,682227,L,3.0,1.0,,
2026-04-01,824536,"Cruz, Oneil",665833,5,2,671096,L,6.0,1.0,,
2026-04-01,824536,"Davis, Henry",680779,4,0,671096,L,6.0,2.0,,
2026-04-01,824536,"Gonzales, Nick",693304,5,2,671096,L,6.0,1.0,,
2026-04-01,824536,"Horwitz, Spencer",687462,4,1,671096,L,6.0,1.0,,
2026-04-01,824536,"Reynolds, Bryan",668804,5,2,671096,L,6.0,1.0,,
2026-04-01,824536,"Triolo, Jared",669707,4,1,671096,L,6.0,2.0,,
2026-04-03,823406,"Cruz, Oneil",665833,4,1,680694,R,6.0,2.0,,
2026-04-03,823406,"Davis, Henry",680779,3,1,680694,R,6.0,2.0,,
2026-04-03,823406,"Horwitz, Spencer",687462,4,0,680694,R,6.0,2.0,,
2026-04-03,823406,"Lowe, Brandon",664040,4,1,680694,R,6.0,3.0,,
2026-04-03,823406,"Reynolds, Bryan",668804,4,0,680694,R,6.0,2.0,,
2026-04-03,823406,"Triolo, Jared",669707,3,2,680694,R,6.0,2.0,,
2026-04-04,823404,"Cruz, Oneil",665833,5,1,669358,R,6.0,1.0,,
2026-04-04,823404,"Gonzales, Nick",693304,4,0,669358,R,6.0,3.0,,
2026-04-04,823404,"Horwitz, Spencer",687462,4,1,669358,R,6.0,1.0,,
2026-04-04,823404,"Lowe, Brandon",664040,5,0,669358,R,6.0,1.0,,
2026-04-04,823404,"Reynolds, Bryan",668804,5,3,669358,R,6.0,1.0,,
2026-04-05,823405,"Cruz, Oneil",665833,5,2,700249,L,6.0,1.0,,
2026-04-05,823405,"Davis, Henry",680779,4,1,700249,L,6.0,2.0,,
2026-04-05,823405,"Horwitz, Spencer",687462,4,1,700249,L,6.0,1.0,,
2026-04-05,823405,"Lowe, Brandon",664040,5,1,700249,L,6.0,1.0,,
2026-04-05,823405,"Reynolds, Bryan",668804,5,0,700249,L,6.0,1.0,,
2026-04-06,823401,"Cruz, Oneil",665833,4,1,608566,R,6.0,1.0,,
2026-04-06,823401,"Davis, Henry",680779,3,0,608566,R,6.0,1.0,,
2026-04-06,823401,"Gonzales, Nick",693304,4,1,608566,R,6.0,2.0,,
2026-04-06,823401,"Horwitz, Spencer",687462,4,2,608566,R,6.0,1.0,,
2026-04-06,823401,"Lowe, Brandon",664040,4,1,608566,R,6.0,1.0,,
2026-04-06,823401,"Reynolds, Bryan",668804,4,1,608566,R,6.0,1.0,,
2026-04-07,823402,"Cruz, Oneil",665833,5,1,601713,R,6.0,1.0,,
2026-04-07,823402,"Davis, Henry",680779,4,2,601713,R,6.0,1.0,,
2026-04-07,823402,"Gonzales, Nick",693304,4,1,601713,R,6.0,1.0,,
2026-04-07,823402,"Horwitz, Spencer",687462,3,1,601713,R,6.0,1.0,,
2026-04-07,823402,"Lowe, Brandon",664040,4,0,601713,R,6.0,1.0,,
2026-04-07,823402,"Reynolds, Bryan",668804,4,1,601713,R,6.0,1.0,,
2026-04-08,823403,"Cruz, Oneil",665833,4,1,650633,R,5.0,1.0,,
2026-04-08,823403,"Gonzales, Nick",693304,4,1,650633,R,5.0,1.0,,
2026-04-08,823403,"Horwitz, Spencer",687462,2,0,650633,R,5.0,1.0,,
2026-04-08,823403,"Lowe, Brandon",664040,4,0,650633,R,5.0,1.0,,
2026-04-08,823403,"Reynolds, Bryan",668804,4,0,650633,R,5.0,1.0,,
2026-04-10,824695,"Cruz, Oneil",665833,3,1,684007,L,5.0,2.0,,
2026-04-10,824695,"Gonzales, Nick",693304,3,0,684007,L,5.0,2.0,,
2026-04-10,824695,"Reynolds, Bryan",668804,4,1,684007,L,5.0,2.0,,
2026-04-11,824697,"Cruz, Oneil",665833,6,4,665795,R,6.0,1.0,,
2026-04-11,824697,"Davis, Henry",680779,4,0,665795,R,6.0,4.0,,
2026-04-11,824697,"Gonzales, Nick",693304,1,0,694037,R,6.0,1.0,,
2026-04-11,824697,"Horwitz, Spencer",687462,4,1,665795,R,6.0,3.0,,
2026-04-11,824697,"Lowe, Brandon",664040,6,0,665795,R,6.0,3.0,,
2026-04-11,824697,"Reynolds, Bryan",668804,5,2,665795,R,6.0,1.0,,
2026-04-12,824696,"Cruz, Oneil",665833,5,1,592791,R,6.0,1.0,,
2026-04-12,824696,"Horwitz, Spencer",687462,4,0,592791,R,6.0,1.0,,
2026-04-12,824696,"Lowe, Brandon",664040,5,2,592791,R,6.0,1.0,,
2026-04-12,824696,"Reynolds, Bryan",668804,4,1,592791,R,6.0,1.0,,
2026-04-13,823400,"Cruz, Oneil",665833,5,2,676917,R,6.0,1.0,,
2026-04-13,823400,"Davis, Henry",680779,5,2,676917,R,6.0,2.0,,
2026-04-13,823400,"Gonzales, Nick",693304,1,0,686894,R,,2.0,,
2026-04-13,823400,"Horwitz, Spencer",687462,5,2,671131,R,6.0,1.0,,
2026-04-13,823400,"Lowe, Brandon",664040,6,3,676917,R,6.0,1.0,,
2026-04-13,823400,"Reynolds, Bryan",668804,5,3,676917,R,6.0,1.0,,
2026-04-14,823398,"Cruz, Oneil",665833,5,0,680730,L,6.0,1.0,,
2026-04-14,823398,"Gonzales, Nick",693304,4,0,571945,R,6.0,1.0,,
2026-04-14,823398,"Horwitz, Spencer",687462,2,0,571945,R,6.0,1.0,,
2026-04-14,823398,"Lowe, Brandon",664040,3,1,571945,R,6.0,1.0,,
2026-04-14,823398,"Reynolds, Bryan",668804,4,1,571945,R,6.0,1.0,,
2026-04-15,823399,"Cruz, Oneil",665833,4,0,663623,R,5.0,1.0,,
2026-04-15,823399,"Davis, Henry",680779,3,0,663623,R,5.0,2.0,,
2026-04-15,823399,"Gonzales, Nick",693304,4,1,663623,R,5.0,1.0,,
2026-04-15,823399,"Horwitz, Spencer",687462,3,0,663623,R,5.0,1.0,,
2026-04-15,823399,"Lowe, Brandon",664040,4,0,663623,R,5.0,1.0,,
2026-04-15,823399,"Reynolds, Bryan",668804,4,0,663623,R,5.0,1.0,,
2026-04-16,823396,"Cruz, Oneil",665833,5,2,656492,L,5.0,1.0,,
2026-04-16,823396,"Gonzales, Nick",693304,4,2,656492,L,5.0,1.0,,
2026-04-16,823396,"Horwitz, Spencer",687462,1,0,687606,R,3.0,1.0,,
2026-04-16,823396,"Lowe, Brandon",664040,5,2,656492,L,5.0,1.0,,
2026-04-16,823396,"Reynolds, Bryan",668804,2,0,672335,L,2.0,1.0,0.16666666666666666,0.1111111111111111
2026-04-17,823397,"Cruz, Oneil",665833,5,1,607259,R,6.0,1.0,,
2026-04-17,823397,"Davis, Henry",680779,4,0,607259,R,6.0,2.0,,
2026-04-17,823397,"Gonzales, Nick",693304,4,0,607259,R,6.0,1.0,,
2026-04-17,823397,"Horwitz, Spencer",687462,4,3,607259,R,6.0,1.0,,
2026-04-17,823397,"Lowe, Brandon",664040,5,3,607259,R,6.0,1.0,,
2026-04-17,823397,"Reynolds, Bryan",668804,5,0,607259,R,6.0,1.0,,
2026-04-18,823394,"Cruz, Oneil",665833,6,1,656876,R,6.0,1.0,,
2026-04-18,823394,"Davis, Henry",680779,4,0,656876,R,6.0,1.0,,
2026-04-18,823394,"Gonzales, Nick",693304,1,0,687330,R,2.0,1.0,0.10526315789473684,0.2631578947368421
2026-04-18,823394,"Horwitz, Spencer",687462,6,0,641329,R,2.0,1.0,0.25,0.15
2026-04-18,823394,"Lowe, Brandon",664040,6,0,656876,R,6.0,1.0,,
2026-04-18,823394,"Reynolds, Bryan",668804,6,0,656876,R,6.0,1.0,,
2026-04-19,823393,"Cruz, Oneil",665833,4,0,663556,L,5.0,1.0,,
2026-04-19,823393,"Gonzales, Nick",693304,4,2,663556,L,5.0,1.0,,
2026-04-19,823393,"Horwitz, Spencer",687462,2,1,693855,L,1.0,1.0,0.2222222222222222,0.3333333333333333
2026-04-19,823393,"Reynolds, Bryan",668804,4,2,663556,L,5.0,1.0,,
2026-04-21,822914,"Cruz, Oneil",665833,4,1,677958,R,6.0,2.0,,
2026-04-21,822914,"Davis, Henry",680779,3,0,677958,R,6.0,3.0,,
2026-04-21,822914,"Gonzales, Nick",693304,4,2,677958,R,6.0,2.0,,
2026-04-21,822914,"Reynolds, Bryan",668804,4,0,677958,R,6.0,2.0,,
2026-04-22,822913,"Cruz, Oneil",665833,5,1,683004,R,6.0,1.0,,
2026-04-22,822913,"Davis, Henry",680779,3,0,683004,R,6.0,1.0,,
2026-04-22,822913,"Gonzales, Nick",693304,4,1,683004,R,6.0,1.0,,
2026-04-22,822913,"Horwitz, Spencer",687462,4,2,683004,R,6.0,3.0,,
2026-04-22,822913,"Lowe, Brandon",664040,5,1,683004,R,6.0,4.0,,
2026-04-22,822913,"Reynolds, Bryan",668804,5,2,683004,R,6.0,1.0,,
2026-04-23,822912,"Cruz, Oneil",665833,4,1,594798,R,6.0,1.0,,
2026-04-23,822912,"Gonzales, Nick",693304,4,2,594798,R,6.0,1.0,,
2026-04-23,822912,"Horwitz, Spencer",687462,4,0,594798,R,6.0,1.0,,
2026-04-23,822912,"Lowe, Brandon",664040,4,0,594798,R,6.0,1.0,,
2026-04-23,822912,"Reynolds, Bryan",668804,4,0,594798,R,6.0,1.0,,
2026-04-24,823800,"Cruz, Oneil",665833,5,0,605540,R,6.0,1.0,,
2026-04-24,823800,"Davis, Henry",680779,4,1,605540,R,6.0,2.0,,
2026-04-24,823800,"Gonzales, Nick",693304,4,1,605540,R,6.0,1.0,,
2026-04-24,823800,"Horwitz, Spencer",687462,4,1,605540,R,6.0,1.0,,
2026-04-24,823800,"Lowe, Brandon",664040,5,1,605540,R,6.0,1.0,,
2026-04-24,823800,"Reynolds, Bryan",668804,5,0,605540,R,6.0,1.0,,
2026-04-25,823799,"Cruz, Oneil",665833,5,0,694819,R,6.0,1.0,0.15315315315315314,0.3783783783783784
2026-04-25,823799,"Davis, Henry",680779,4,0,694819,R,6.0,1.0,0.15315315315315314,0.3783783783783784
2026-04-25,823799,"Gonzales, Nick",693304,5,3,694819,R,6.0,1.0,0.15315315315315314,0.3783783783783784
2026-04-25,823799,"Horwitz, Spencer",687462,5,1,694819,R,6.0,1.0,0.15315315315315314,0.3783783783783784
2026-04-25,823799,"Lowe, Brandon",664040,4,1,694819,R,6.0,1.0,0.15315315315315314,0.3783783783783784
2026-04-25,823799,"Reynolds, Bryan",668804,5,1,694819,R,6.0,1.0,0.15315315315315314,0.3783783783783784
2026-04-26,823797,"Gonzales, Nick",693304,4,1,690986,L,5.0,1.0,,
2026-04-26,823797,"Horwitz, Spencer",687462,1,0,682842,R,1.0,1.0,0.07142857142857142,0.2857142857142857
2026-04-26,823797,"Reynolds, Bryan",668804,4,0,690986,L,5.0,1.0,,
2026-04-27,823395,"Davis, Henry",680779,3,1,669160,R,6.0,2.0,0.3055555555555556,0.18518518518518517
2026-04-27,823395,"Gonzales, Nick",693304,4,3,669160,R,6.0,1.0,0.3055555555555556,0.18518518518518517
2026-04-27,823395,"Horwitz, Spencer",687462,4,1,669160,R,6.0,1.0,0.3055555555555556,0.18518518518518517
2026-04-27,823395,"Lowe, Brandon",664040,4,0,669160,R,6.0,2.0,0.3055555555555556,0.18518518518518517
2026-04-27,823395,"Reynolds, Bryan",668804,4,0,669160,R,6.0,1.0,0.3055555555555556,0.18518518518518517
2026-04-28,823390,"Cruz, Oneil",665833,5,2,681517,R,6.0,3.0,0.26126126126126126,0.13513513513513514
2026-04-28,823390,"Davis, Henry",680779,3,0,681517,R,6.0,1.0,0.26126126126126126,0.13513513513513514
2026-04-28,823390,"Gonzales, Nick",693304,4,2,681517,R,6.0,1.0,0.26126126126126126,0.13513513513513514
2026-04-28,823390,"Horwitz, Spencer",687462,4,1,681517,R,6.0,1.0,0.26126126126126126,0.13513513513513514
2026-04-28,823390,"Lowe, Brandon",664040,3,1,681517,R,6.0,1.0,0.26126126126126126,0.13513513513513514
2026-04-28,823390,"Reynolds, Bryan",668804,4,2,681517,R,6.0,1.0,0.26126126126126126,0.13513513513513514
2026-04-29,823392,"Cruz, Oneil",665833,5,0,669467,R,5.0,1.0,0.19298245614035087,0.17543859649122806
2026-04-29,823392,"Gonzales, Nick",693304,5,1,669467,R,5.0,1.0,0.19298245614035087,0.17543859649122806
2026-04-29,823392,"Horwitz, Spencer",687462,4,1,669467,R,5.0,1.0,0.19298245614035087,0.17543859649122806
2026-04-29,823392,"Lowe, Brandon",664040,3,1,669467,R,5.0,1.0,0.19298245614035087,0.17543859649122806
2026-04-29,823392,"Reynolds, Bryan",668804,5,0,669467,R,5.0,1.0,0.19298245614035087,0.17543859649122806
2026-04-30,823391,"Cruz, Oneil",665833,5,1,690928,R,2.0,1.0,,
2026-04-30,823391,"Davis, Henry",680779,3,0,690928,R,2.0,2.0,,
2026-04-30,823391,"Gonzales, Nick",693304,4,0,690928,R,2.0,1.0,,
2026-04-30,823391,"Horwitz, Spencer",687462,4,0,690928,R,2.0,1.0,,
2026-04-30,823391,"Lowe, Brandon",664040,5,2,690928,R,1.0,1.0,,
2026-04-30,823391,"Reynolds, Bryan",668804,5,2,690928,R,1.0,1.0,,
2026-05-01,823389,"Cruz, Oneil",665833,5,1,663903,R,6.0,1.0,0.30434782608695654,0.12173913043478261
2026-05-01,823389,"Davis, Henry",680779,4,2,663903,R,6.0,1.0,0.30434782608695654,0.12173913043478261
2026-05-01,823389,"Gonzales, Nick",693304,5,3,663903,R,6.0,1.0,0.30434782608695654,0.12173913043478261
2026-05-01,823389,"Horwitz, Spencer",687462,5,0,663903,R,6.0,1.0,0.30434782608695654,0.12173913043478261
2026-05-01,823389,"Lowe, Brandon",664040,5,0,663903,R,6.0,1.0,0.30434782608695654,0.12173913043478261
2026-05-01,823389,"Reynolds, Bryan",668804,5,2,663903,R,6.0,1.0,0.30434782608695654,0.12173913043478261
2026-05-02,823388,"Cruz, Oneil",665833,6,2,695076,R,6.0,1.0,0.225,0.16666666666666666
2026-05-02,823388,"Davis, Henry",680779,6,0,695076,R,6.0,1.0,0.225,0.16666666666666666
2026-05-02,823388,"Gonzales, Nick",693304,6,2,656271,L,4.0,1.0,0.1,0.3
2026-05-02,823388,"Horwitz, Spencer",687462,6,2,594580,L,1.0,1.0,0.23529411764705882,0.23529411764705882
2026-05-02,823388,"Lowe, Brandon",664040,5,1,695076,R,6.0,1.0,0.225,0.16666666666666666
2026-05-02,823388,"Reynolds, Bryan",668804,5,2,695076,R,6.0,1.0,0.225,0.16666666666666666
2026-05-02,823388,"Triolo, Jared",669707,1,0,624431,R,1.0,29.0,,
2026-05-03,823387,"Cruz, Oneil",665833,4,2,695505,R,5.0,1.0,0.211864406779661,0.2711864406779661
2026-05-03,823387,"Gonzales, Nick",693304,3,0,695505,R,5.0,1.0,0.211864406779661,0.2711864406779661
2026-05-03,823387,"Horwitz, Spencer",687462,3,0,695505,R,5.0,1.0,0.211864406779661,0.2711864406779661
2026-05-03,823387,"Lowe, Brandon",664040,4,0,695505,R,5.0,1.0,0.211864406779661,0.2711864406779661
2026-05-03,823387,"Reynolds, Bryan",668804,4,0,695505,R,5.0,1.0,0.211864406779661,0.2711864406779661
2026-05-05,825092,"Cruz, Oneil",665833,4,0,593958,L,6.0,2.0,0.21138211382113822,0.13821138211382114
2026-05-05,825092,"Gonzales, Nick",693304,4,0,593958,L,6.0,2.0,0.21138211382113822,0.13821138211382114
2026-05-05,825092,"Reynolds, Bryan",668804,4,0,593958,L,6.0,2.0,0.21138211382113822,0.13821138211382114
2026-05-05,825092,"Triolo, Jared",669707,3,1,593958,L,6.0,3.0,0.21138211382113822,0.13821138211382114
2026-05-06,825091,"Cruz, Oneil",665833,4,0,647336,R,6.0,1.0,0.26495726495726496,0.2222222222222222
2026-05-06,825091,"Davis, Henry",680779,4,0,647336,R,6.0,4.0,0.26495726495726496,0.2222222222222222
2026-05-06,825091,"Gonzales, Nick",693304,4,0,647336,R,6.0,1.0,0.26495726495726496,0.2222222222222222
2026-05-06,825091,"Horwitz, Spencer",687462,4,1,647336,R,6.0,3.0,0.26495726495726496,0.2222222222222222
2026-05-06,825091,"Lowe, Brandon",664040,4,2,647336,R,6.0,3.0,0.26495726495726496,0.2222222222222222
2026-05-06,825091,"Reynolds, Bryan",668804,4,2,647336,R,6.0,1.0,0.26495726495726496,0.2222222222222222
2026-05-07,825090,"Cruz, Oneil",665833,5,0,668678,R,6.0,1.0,0.297029702970297,0.15841584158415842
2026-05-07,825090,"Horwitz, Spencer",687462,4,1,668678,R,6.0,1.0,0.297029702970297,0.15841584158415842
2026-05-07,825090,"Lowe, Brandon",664040,5,3,668678,R,6.0,1.0,0.297029702970297,0.15841584158415842
2026-05-07,825090,"Reynolds, Bryan",668804,4,0,668678,R,6.0,1.0,0.297029702970297,0.15841584158415842
2026-05-07,825090,"Triolo, Jared",669707,4,0,668678,R,6.0,2.0,0.297029702970297,0.15841584158415842
2026-05-08,823225,"Cruz, Oneil",665833,4,1,592662,L,7.0,1.0,0.17391304347826086,0.25217391304347825
2026-05-08,823225,"Gonzales, Nick",693304,4,0,592662,L,7.0,2.0,0.17391304347826086,0.25217391304347825
2026-05-08,823225,"Horwitz, Spencer",687462,1,1,668873,R,4.0,1.0,0.23076923076923078,0.15384615384615385
2026-05-08,823225,"Lowe, Brandon",664040,2,0,668873,R,4.0,1.0,0.23076923076923078,0.15384615384615385
2026-05-08,823225,"Reynolds, Bryan",668804,4,0,592662,L,7.0,1.0,0.17391304347826086,0.25217391304347825
2026-05-08,823225,"Triolo, Jared",669707,4,0,592662,L,7.0,1.0,0.17391304347826086,0.25217391304347825
2026-05-09,823224,"Cruz, Oneil",665833,6,3,694738,R,7.0,1.0,0.14655172413793102,0.25
2026-05-09,823224,"Gonzales, Nick",693304,6,4,694738,R,7.0,1.0,0.14655172413793102,0.25
2026-05-09,823224,"Horwitz, Spencer",687462,5,1,694738,R,7.0,1.0,0.14655172413793102,0.25
2026-05-09,823224,"Lowe, Brandon",664040,6,2,694738,R,7.0,1.0,0.14655172413793102,0.25
2026-05-09,823224,"Reynolds, Bryan",668804,5,1,694738,R,7.0,1.0,0.14655172413793102,0.25
2026-05-09,823224,"Triolo, Jared",669707,1,1,683766,R,35.0,1.0,,
2026-05-10,823221,"Cruz, Oneil",665833,6,1,641816,R,7.0,1.0,0.2033898305084746,0.211864406779661
2026-05-10,823221,"Davis, Henry",680779,5,1,641816,R,7.0,4.0,0.2033898305084746,0.211864406779661
2026-05-10,823221,"Gonzales, Nick",693304,6,1,641816,R,7.0,1.0,0.2033898305084746,0.211864406779661
2026-05-10,823221,"Horwitz, Spencer",687462,6,2,641816,R,7.0,1.0,0.2033898305084746,0.211864406779661
2026-05-10,823221,"Lowe, Brandon",664040,6,0,641816,R,7.0,1.0,0.2033898305084746,0.211864406779661
2026-05-10,823221,"Reynolds, Bryan",668804,1,0,668873,R,2.0,1.0,0.21428571428571427,0.14285714285714285
2026-05-12,823385,"Cruz, Oneil",665833,4,3,547179,R,6.0,2.0,0.3130434782608696,0.1391304347826087
2026-05-12,823385,"Davis, Henry",680779,4,0,547179,R,6.0,2.0,0.3130434782608696,0.1391304347826087
2026-05-12,823385,"Gonzales, Nick",693304,4,2,547179,R,6.0,2.0,0.3130434782608696,0.1391304347826087
2026-05-12,823385,"Horwitz, Spencer",687462,4,2,547179,R,6.0,2.0,0.3130434782608696,0.1391304347826087
2026-05-12,823385,"Lowe, Brandon",664040,4,1,547179,R,6.0,2.0,0.3130434782608696,0.1391304347826087
2026-05-12,823385,"Reynolds, Bryan",668804,4,1,547179,R,6.0,2.0,0.3130434782608696,0.1391304347826087
2026-05-13,823386,"Cruz, Oneil",665833,4,0,500779,L,6.0,1.0,0.21296296296296297,0.1111111111111111
2026-05-13,823386,"Davis, Henry",680779,3,0,500779,L,6.0,1.0,0.21296296296296297,0.1111111111111111
2026-05-13,823386,"Gonzales, Nick",693304,4,0,500779,L,6.0,1.0,0.21296296296296297,0.1111111111111111
2026-05-13,823386,"Horwitz, Spencer",687462,2,0,622608,R,6.0,1.0,0.15789473684210525,0.13157894736842105
2026-05-13,823386,"Lowe, Brandon",664040,4,0,500779,L,6.0,1.0,0.21296296296296297,0.1111111111111111
2026-05-13,823386,"Reynolds, Bryan",668804,4,1,500779,L,6.0,1.0,0.21296296296296297,0.1111111111111111
2026-05-13,823386,"Triolo, Jared",669707,2,1,500779,L,6.0,4.0,0.21296296296296297,0.1111111111111111
2026-05-14,823383,"Cruz, Oneil",665833,5,1,685299,R,5.0,1.0,0.2702702702702703,0.2702702702702703
2026-05-14,823383,"Horwitz, Spencer",687462,4,1,685299,R,5.0,1.0,0.2702702702702703,0.2702702702702703
2026-05-14,823383,"Lowe, Brandon",664040,5,0,685299,R,5.0,1.0,0.2702702702702703,0.2702702702702703
2026-05-14,823383,"Reynolds, Bryan",668804,4,1,685299,R,5.0,1.0,0.2702702702702703,0.2702702702702703
2026-05-14,823383,"Triolo, Jared",669707,4,2,685299,R,5.0,1.0,0.2702702702702703,0.2702702702702703
2026-05-15,823384,"Cruz, Oneil",665833,5,2,605400,R,6.0,1.0,0.2807017543859649,0.21929824561403508
2026-05-15,823384,"Gonzales, Nick",693304,1,0,689147,R,2.0,2.0,0.21428571428571427,0.14285714285714285
2026-05-15,823384,"Horwitz, Spencer",687462,4,2,605400,R,6.0,1.0,0.2807017543859649,0.21929824561403508
2026-05-15,823384,"Lowe, Brandon",664040,5,2,605400,R,6.0,1.0,0.2807017543859649,0.21929824561403508
2026-05-15,823384,"Reynolds, Bryan",668804,5,2,605400,R,6.0,1.0,0.2807017543859649,0.21929824561403508
2026-05-15,823384,"Triolo, Jared",669707,4,1,605400,R,6.0,1.0,0.2807017543859649,0.21929824561403508
2026-05-16,823382,"Cruz, Oneil",665833,4,0,650911,L,6.0,1.0,0.23404255319148937,0.2553191489361702
2026-05-16,823382,"Davis, Henry",680779,3,0,650911,L,6.0,3.0,0.23404255319148937,0.2553191489361702
2026-05-16,823382,"Gonzales, Nick",693304,3,2,650911,L,6.0,1.0,0.23404255319148937,0.2553191489361702
2026-05-16,823382,"Lowe, Brandon",664040,3,0,650911,L,6.0,1.0,0.23404255319148937,0.2553191489361702
2026-05-16,823382,"Reynolds, Bryan",668804,4,2,650911,L,6.0,1.0,0.23404255319148937,0.2553191489361702
2026-05-16,823382,"Triolo, Jared",669707,3,0,650911,L,6.0,1.0,0.23404255319148937,0.2553191489361702
2026-05-17,823381,"Cruz, Oneil",665833,4,1,554430,R,5.0,1.0,,
2026-05-17,823381,"Davis, Henry",680779,3,0,554430,R,5.0,1.0,,
2026-05-17,823381,"Gonzales, Nick",693304,4,1,554430,R,5.0,1.0,,
2026-05-17,823381,"Horwitz, Spencer",687462,4,1,554430,R,5.0,2.0,,
2026-05-17,823381,"Lowe, Brandon",664040,4,1,554430,R,5.0,1.0,,
2026-05-17,823381,"Reynolds, Bryan",668804,4,0,554430,R,5.0,1.0,,
2026-05-17,823381,"Triolo, Jared",669707,3,0,554430,R,5.0,1.0,,
2026-05-19,823059,"Cruz, Oneil",665833,5,2,669461,L,6.0,2.0,0.2545454545454545,0.2
2026-05-19,823059,"Davis, Henry",680779,3,0,669461,L,6.0,2.0,0.2545454545454545,0.2
2026-05-19,823059,"Gonzales, Nick",693304,6,1,669461,L,6.0,2.0,0.2545454545454545,0.2
2026-05-19,823059,"Horwitz, Spencer",687462,1,1,676617,R,4.0,2.0,0.16666666666666666,0.3333333333333333
2026-05-19,823059,"Lowe, Brandon",664040,5,2,669461,L,6.0,2.0,0.2545454545454545,0.2
2026-05-19,823059,"Reynolds, Bryan",668804,5,1,669461,L,6.0,2.0,0.2545454545454545,0.2
2026-05-19,823059,"Triolo, Jared",669707,4,3,669461,L,6.0,2.0,0.2545454545454545,0.2
2026-05-20,823057,"Cruz, Oneil",665833,5,0,700241,R,6.0,1.0,0.1743119266055046,0.22018348623853212
2026-05-20,823057,"Gonzales, Nick",693304,5,2,700241,R,6.0,1.0,0.1743119266055046,0.22018348623853212
2026-05-20,823057,"Horwitz, Spencer",687462,5,1,700241,R,6.0,1.0,0.1743119266055046,0.22018348623853212
2026-05-20,823057,"Lowe, Brandon",664040,5,1,700241,R,6.0,1.0,0.1743119266055046,0.22018348623853212
2026-05-20,823057,"Reynolds, Bryan",668804,5,1,700241,R,6.0,1.0,0.1743119266055046,0.22018348623853212
2026-05-21,823056,"Cruz, Oneil",665833,5,1,669160,R,6.0,1.0,0.22131147540983606,0.16393442622950818
2026-05-21,823056,"Davis, Henry",680779,4,1,669160,R,6.0,2.0,0.22131147540983606,0.16393442622950818
2026-05-21,823056,"Horwitz, Spencer",687462,4,1,669160,R,6.0,1.0,0.22131147540983606,0.16393442622950818
2026-05-21,823056,"Lowe, Brandon",664040,5,2,669160,R,6.0,1.0,0.22131147540983606,0.16393442622950818
2026-05-21,823056,"Reynolds, Bryan",668804,5,0,669160,R,6.0,1.0,0.22131147540983606,0.16393442622950818
2026-05-21,823056,"Triolo, Jared",669707,4,1,669160,R,6.0,2.0,0.22131147540983606,0.16393442622950818
