game_date,game_pk,player_name,batter,plate_appearances,hits,singles,doubles,triples,home_runs,strikeouts,total_bases,target_hit,hits_last_7,pa_last_7,strikeouts_last_7,total_bases_last_7,hit_rate_last_7,strikeout_rate_last_7,total_bases_per_game_last_7
2026-04-06,823401,"Davis, Henry",680779,3,0,0,0,0,0,0,0,0,4.0,24.0,4.0,6.0,0.16666666666666666,0.16666666666666666,0.8571428571428571
2026-04-07,823402,"Davis, Henry",680779,4,2,1,1,0,0,0,3,1,3.0,23.0,4.0,4.0,0.13043478260869565,0.17391304347826086,0.5714285714285714
2026-04-11,824697,"Davis, Henry",680779,4,0,0,0,0,0,4,0,0,5.0,26.0,4.0,7.0,0.19230769230769232,0.15384615384615385,1.0
2026-04-13,823400,"Davis, Henry",680779,5,2,2,0,0,0,1,2,1,4.0,25.0,8.0,6.0,0.16,0.32,0.8571428571428571
2026-04-15,823399,"Davis, Henry",680779,3,0,0,0,0,0,0,0,0,6.0,27.0,6.0,8.0,0.2222222222222222,0.2222222222222222,1.1428571428571428
2026-04-17,823397,"Davis, Henry",680779,4,0,0,0,0,0,0,0,0,6.0,26.0,5.0,8.0,0.23076923076923078,0.19230769230769232,1.1428571428571428
2026-04-18,823394,"Davis, Henry",680779,4,0,0,0,0,0,0,0,0,5.0,27.0,5.0,6.0,0.18518518518518517,0.18518518518518517,0.8571428571428571
2026-04-21,822914,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,4.0,27.0,5.0,5.0,0.14814814814814814,0.18518518518518517,0.7142857142857143
2026-04-22,822913,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,4.0,27.0,6.0,5.0,0.14814814814814814,0.2222222222222222,0.7142857142857143
2026-04-24,823800,"Davis, Henry",680779,4,1,1,0,0,0,0,1,1,2.0,26.0,7.0,2.0,0.07692307692307693,0.2692307692307692,0.2857142857142857
2026-04-25,823799,"Davis, Henry",680779,4,0,0,0,0,0,0,0,0,3.0,26.0,3.0,3.0,0.11538461538461539,0.11538461538461539,0.42857142857142855
2026-04-27,823395,"Davis, Henry",680779,3,1,1,0,0,0,1,1,1,1.0,25.0,2.0,1.0,0.04,0.08,0.14285714285714285
2026-04-28,823390,"Davis, Henry",680779,3,0,0,0,0,0,2,0,0,2.0,25.0,3.0,2.0,0.08,0.12,0.2857142857142857
2026-04-30,823391,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,2.0,24.0,5.0,2.0,0.08333333333333333,0.20833333333333334,0.2857142857142857
2026-05-01,823389,"Davis, Henry",680779,4,2,0,0,0,2,0,8,1,2.0,23.0,6.0,2.0,0.08695652173913043,0.2608695652173913,0.2857142857142857
2026-05-02,823388,"Davis, Henry",680779,6,0,0,0,0,0,1,0,0,4.0,24.0,5.0,10.0,0.16666666666666666,0.20833333333333334,1.4285714285714286
2026-05-06,825091,"Davis, Henry",680779,4,0,0,0,0,0,1,0,0,4.0,27.0,5.0,10.0,0.14814814814814814,0.18518518518518517,1.4285714285714286
2026-05-10,823221,"Davis, Henry",680779,5,1,1,0,0,0,0,1,1,3.0,27.0,6.0,9.0,0.1111111111111111,0.2222222222222222,1.2857142857142858
2026-05-12,823385,"Davis, Henry",680779,4,0,0,0,0,0,1,0,0,4.0,28.0,6.0,10.0,0.14285714285714285,0.21428571428571427,1.4285714285714286
2026-05-13,823386,"Davis, Henry",680779,3,0,0,0,0,0,0,0,0,3.0,29.0,6.0,9.0,0.10344827586206896,0.20689655172413793,1.2857142857142858
2026-05-16,823382,"Davis, Henry",680779,3,0,0,0,0,0,0,0,0,3.0,29.0,4.0,9.0,0.10344827586206896,0.13793103448275862,1.2857142857142858
2026-05-17,823381,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,3.0,29.0,3.0,9.0,0.10344827586206896,0.10344827586206896,1.2857142857142858
2026-05-19,823059,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,1.0,28.0,4.0,1.0,0.03571428571428571,0.14285714285714285,0.14285714285714285
2026-05-21,823056,"Davis, Henry",680779,4,1,0,0,0,1,1,4,1,1.0,25.0,4.0,1.0,0.04,0.16,0.14285714285714285
2026-05-23,822814,"Davis, Henry",680779,3,0,0,0,0,0,0,0,0,2.0,25.0,4.0,5.0,0.08,0.16,0.7142857142857143
2026-05-25,823380,"Davis, Henry",680779,3,1,0,0,0,1,1,4,1,1.0,23.0,4.0,4.0,0.043478260869565216,0.17391304347826086,0.5714285714285714
2026-05-26,823379,"Davis, Henry",680779,4,0,0,0,0,0,1,0,0,2.0,22.0,4.0,8.0,0.09090909090909091,0.18181818181818182,1.1428571428571428
2026-05-28,823378,"Davis, Henry",680779,4,0,0,0,0,0,1,0,0,2.0,23.0,5.0,8.0,0.08695652173913043,0.21739130434782608,1.1428571428571428
2026-05-31,823373,"Davis, Henry",680779,4,1,1,0,0,0,1,1,1,2.0,24.0,6.0,8.0,0.08333333333333333,0.25,1.1428571428571428
2026-06-03,824188,"Davis, Henry",680779,4,1,0,0,0,1,3,4,1,3.0,25.0,6.0,9.0,0.12,0.24,1.2857142857142858
2026-06-05,824914,"Davis, Henry",680779,2,0,0,0,0,0,0,0,0,4.0,26.0,8.0,13.0,0.15384615384615385,0.3076923076923077,1.8571428571428572
2026-06-07,824916,"Davis, Henry",680779,2,0,0,0,0,0,0,0,0,3.0,24.0,7.0,9.0,0.125,0.2916666666666667,1.2857142857142858
2026-06-09,823374,"Davis, Henry",680779,3,0,0,0,0,0,2,0,0,3.0,23.0,7.0,9.0,0.13043478260869565,0.30434782608695654,1.2857142857142858
2026-06-14,823368,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,2.0,23.0,8.0,5.0,0.08695652173913043,0.34782608695652173,0.7142857142857143
2026-06-17,824992,"Davis, Henry",680779,5,1,0,1,0,0,1,2,1,2.0,22.0,8.0,5.0,0.09090909090909091,0.36363636363636365,0.7142857142857143
2026-06-20,824342,"Davis, Henry",680779,2,0,0,0,0,0,0,0,0,3.0,23.0,8.0,7.0,0.13043478260869565,0.34782608695652173,1.0
2026-06-25,823366,"Davis, Henry",680779,3,2,0,1,0,1,0,6,1,2.0,21.0,7.0,6.0,0.09523809523809523,0.3333333333333333,0.8571428571428571
2026-06-26,823363,"Davis, Henry",680779,2,0,0,0,0,0,0,0,0,3.0,20.0,4.0,8.0,0.15,0.2,1.1428571428571428
2026-06-28,823362,"Davis, Henry",680779,4,1,1,0,0,0,2,1,1,3.0,20.0,4.0,8.0,0.15,0.2,1.1428571428571428
2026-06-30,823445,"Davis, Henry",680779,2,0,0,0,0,0,0,0,0,4.0,22.0,6.0,9.0,0.18181818181818182,0.2727272727272727,1.2857142857142858
2026-07-01,823446,"Davis, Henry",680779,4,1,0,0,0,1,2,4,1,4.0,21.0,4.0,9.0,0.19047619047619047,0.19047619047619047,1.2857142857142858
2026-07-04,822716,"Davis, Henry",680779,4,1,1,0,0,0,0,1,1,5.0,22.0,5.0,13.0,0.22727272727272727,0.22727272727272727,1.8571428571428572
2026-07-05,822715,"Davis, Henry",680779,1,1,1,0,0,0,0,1,1,5.0,21.0,4.0,12.0,0.23809523809523808,0.19047619047619047,1.7142857142857142
2026-07-07,823361,"Davis, Henry",680779,5,0,0,0,0,0,1,0,0,6.0,20.0,4.0,13.0,0.3,0.2,1.8571428571428572
2026-07-08,823360,"Davis, Henry",680779,3,0,0,0,0,0,0,0,0,4.0,22.0,5.0,7.0,0.18181818181818182,0.22727272727272727,1.0
2026-07-11,823357,"Davis, Henry",680779,4,1,1,0,0,0,0,1,1,4.0,23.0,5.0,7.0,0.17391304347826086,0.21739130434782608,1.0
2026-07-12,823358,"Davis, Henry",680779,4,2,1,0,0,1,1,5,1,4.0,23.0,3.0,7.0,0.17391304347826086,0.13043478260869565,1.0
2026-07-18,824414,"Davis, Henry",680779,4,1,1,0,0,0,2,1,1,6.0,25.0,4.0,12.0,0.24,0.16,1.7142857142857142
2026-07-19,824411,"Davis, Henry",680779,4,0,0,0,0,0,2,0,0,6.0,25.0,4.0,9.0,0.24,0.16,1.2857142857142858
2026-07-20,823522,"Davis, Henry",680779,3,1,1,0,0,0,0,1,1,5.0,25.0,6.0,8.0,0.2,0.24,1.1428571428571428
2026-07-22,823518,"Davis, Henry",680779,3,0,0,0,0,0,3,0,0,5.0,27.0,6.0,8.0,0.18518518518518517,0.2222222222222222,1.1428571428571428
2026-07-24,823352,"Davis, Henry",680779,4,2,2,0,0,0,0,2,1,5.0,25.0,8.0,8.0,0.2,0.32,1.1428571428571428
2026-07-25,823355,"Davis, Henry",680779,3,1,1,0,0,0,0,1,1,7.0,26.0,8.0,10.0,0.2692307692307692,0.3076923076923077,1.4285714285714286
2026-07-27,823353,"Davis, Henry",680779,2,0,0,0,0,0,0,0,0,7.0,25.0,8.0,10.0,0.28,0.32,1.4285714285714286
2026-07-29,823351,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,5.0,23.0,7.0,5.0,0.21739130434782608,0.30434782608695654,0.7142857142857143
2026-07-31,824486,"Davis, Henry",680779,4,1,1,0,0,0,0,1,1,4.0,22.0,6.0,4.0,0.18181818181818182,0.2727272727272727,0.5714285714285714
2026-08-01,824485,"Davis, Henry",680779,4,1,1,0,0,0,0,1,1,5.0,22.0,4.0,5.0,0.22727272727272727,0.18181818181818182,0.7142857142857143
2026-08-03,823757,"Davis, Henry",680779,4,0,0,0,0,0,1,0,0,5.0,23.0,4.0,5.0,0.21739130434782608,0.17391304347826086,0.7142857142857143
2026-08-06,823754,"Davis, Henry",680779,3,0,0,0,0,0,1,0,0,5.0,24.0,2.0,5.0,0.20833333333333334,0.08333333333333333,0.7142857142857143
2026-08-08,823348,"Davis, Henry",680779,6,2,2,0,0,0,1,2,1,3.0,23.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.42857142857142855
2026-04-06,823401,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,9.0,32.0,6.0,11.0,0.28125,0.1875,1.5714285714285714
2026-04-07,823402,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,8.0,32.0,6.0,9.0,0.25,0.1875,1.2857142857142858
2026-04-08,823403,"Gonzales, Nick",693304,4,1,0,1,0,0,0,2,1,7.0,30.0,4.0,8.0,0.23333333333333334,0.13333333333333333,1.1428571428571428
2026-04-10,824695,"Gonzales, Nick",693304,3,0,0,0,0,0,1,0,0,8.0,29.0,3.0,10.0,0.27586206896551724,0.10344827586206896,1.4285714285714286
2026-04-11,824697,"Gonzales, Nick",693304,1,0,0,0,0,0,0,0,0,7.0,28.0,4.0,9.0,0.25,0.14285714285714285,1.2857142857142858
2026-04-13,823400,"Gonzales, Nick",693304,1,0,0,0,0,0,0,0,0,5.0,25.0,4.0,7.0,0.2,0.16,1.0
2026-04-14,823398,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,3.0,21.0,3.0,4.0,0.14285714285714285,0.14285714285714285,0.5714285714285714
2026-04-15,823399,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,3.0,21.0,4.0,4.0,0.14285714285714285,0.19047619047619047,0.5714285714285714
2026-04-16,823396,"Gonzales, Nick",693304,4,2,2,0,0,0,1,2,1,3.0,21.0,4.0,4.0,0.14285714285714285,0.19047619047619047,0.5714285714285714
2026-04-17,823397,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,4.0,21.0,4.0,5.0,0.19047619047619047,0.19047619047619047,0.7142857142857143
2026-04-18,823394,"Gonzales, Nick",693304,1,0,0,0,0,0,0,0,0,3.0,21.0,5.0,3.0,0.14285714285714285,0.23809523809523808,0.42857142857142855
2026-04-19,823393,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,3.0,19.0,4.0,3.0,0.15789473684210525,0.21052631578947367,0.42857142857142855
2026-04-21,822914,"Gonzales, Nick",693304,4,2,2,0,0,0,2,2,1,5.0,22.0,4.0,5.0,0.22727272727272727,0.18181818181818182,0.7142857142857143
2026-04-22,822913,"Gonzales, Nick",693304,4,1,1,0,0,0,0,1,1,7.0,25.0,6.0,7.0,0.28,0.24,1.0
2026-04-23,822912,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,8.0,25.0,5.0,8.0,0.32,0.2,1.1428571428571428
2026-04-24,823800,"Gonzales, Nick",693304,4,1,1,0,0,0,0,1,1,9.0,25.0,4.0,9.0,0.36,0.16,1.2857142857142858
2026-04-25,823799,"Gonzales, Nick",693304,5,3,3,0,0,0,1,3,1,8.0,25.0,3.0,8.0,0.32,0.12,1.1428571428571428
2026-04-26,823797,"Gonzales, Nick",693304,4,1,0,1,0,0,2,2,1,11.0,26.0,3.0,11.0,0.4230769230769231,0.11538461538461539,1.5714285714285714
2026-04-27,823395,"Gonzales, Nick",693304,4,3,2,1,0,0,1,4,1,12.0,29.0,5.0,13.0,0.41379310344827586,0.1724137931034483,1.8571428571428572
2026-04-28,823390,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,13.0,29.0,6.0,15.0,0.4482758620689655,0.20689655172413793,2.142857142857143
2026-04-29,823392,"Gonzales, Nick",693304,5,1,1,0,0,0,2,1,1,13.0,29.0,4.0,15.0,0.4482758620689655,0.13793103448275862,2.142857142857143
2026-04-30,823391,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,13.0,30.0,6.0,15.0,0.43333333333333335,0.2,2.142857142857143
2026-05-01,823389,"Gonzales, Nick",693304,5,3,3,0,0,0,0,3,1,11.0,30.0,6.0,13.0,0.36666666666666664,0.2,1.8571428571428572
2026-05-02,823388,"Gonzales, Nick",693304,6,2,2,0,0,0,1,2,1,13.0,31.0,6.0,15.0,0.41935483870967744,0.1935483870967742,2.142857142857143
2026-05-03,823387,"Gonzales, Nick",693304,3,0,0,0,0,0,1,0,0,12.0,32.0,6.0,14.0,0.375,0.1875,2.0
2026-05-05,825092,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,11.0,31.0,5.0,12.0,0.3548387096774194,0.16129032258064516,1.7142857142857142
2026-05-06,825091,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,8.0,31.0,5.0,8.0,0.25806451612903225,0.16129032258064516,1.1428571428571428
2026-05-08,823225,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,6.0,31.0,6.0,6.0,0.1935483870967742,0.1935483870967742,0.8571428571428571
2026-05-09,823224,"Gonzales, Nick",693304,6,4,3,1,0,0,1,5,1,5.0,30.0,4.0,5.0,0.16666666666666666,0.13333333333333333,0.7142857142857143
2026-05-10,823221,"Gonzales, Nick",693304,6,1,1,0,0,0,0,1,1,9.0,32.0,5.0,10.0,0.28125,0.15625,1.4285714285714286
2026-05-12,823385,"Gonzales, Nick",693304,4,2,1,1,0,0,1,3,1,7.0,33.0,5.0,8.0,0.21212121212121213,0.15151515151515152,1.1428571428571428
2026-05-13,823386,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,7.0,31.0,5.0,9.0,0.22580645161290322,0.16129032258064516,1.2857142857142858
2026-05-15,823384,"Gonzales, Nick",693304,1,0,0,0,0,0,0,0,0,7.0,32.0,4.0,9.0,0.21875,0.125,1.2857142857142858
2026-05-16,823382,"Gonzales, Nick",693304,3,2,2,0,0,0,0,2,1,7.0,29.0,3.0,9.0,0.2413793103448276,0.10344827586206896,1.2857142857142858
2026-05-17,823381,"Gonzales, Nick",693304,4,1,1,0,0,0,0,1,1,9.0,28.0,2.0,11.0,0.32142857142857145,0.07142857142857142,1.5714285714285714
2026-05-19,823059,"Gonzales, Nick",693304,6,1,1,0,0,0,1,1,1,10.0,28.0,2.0,12.0,0.35714285714285715,0.07142857142857142,1.7142857142857142
2026-05-20,823057,"Gonzales, Nick",693304,5,2,2,0,0,0,0,2,1,7.0,28.0,2.0,8.0,0.25,0.07142857142857142,1.1428571428571428
2026-05-22,822816,"Gonzales, Nick",693304,4,2,1,1,0,0,1,3,1,8.0,27.0,2.0,9.0,0.2962962962962963,0.07407407407407407,1.2857142857142858
2026-05-23,822814,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,8.0,27.0,2.0,9.0,0.2962962962962963,0.07407407407407407,1.2857142857142858
2026-05-24,822813,"Gonzales, Nick",693304,4,0,0,0,0,0,3,0,0,8.0,27.0,3.0,9.0,0.2962962962962963,0.1111111111111111,1.2857142857142858
2026-05-25,823380,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,8.0,30.0,6.0,9.0,0.26666666666666666,0.2,1.2857142857142858
2026-05-26,823379,"Gonzales, Nick",693304,5,2,1,1,0,0,1,3,1,6.0,31.0,7.0,7.0,0.1935483870967742,0.22580645161290322,1.0
2026-05-27,823376,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,7.0,32.0,8.0,9.0,0.21875,0.25,1.2857142857142858
2026-05-28,823378,"Gonzales, Nick",693304,1,0,0,0,0,0,0,0,0,6.0,30.0,8.0,8.0,0.2,0.26666666666666666,1.1428571428571428
2026-05-29,823377,"Gonzales, Nick",693304,4,1,1,0,0,0,0,1,1,4.0,26.0,8.0,6.0,0.15384615384615385,0.3076923076923077,0.8571428571428571
2026-05-30,823375,"Gonzales, Nick",693304,5,3,3,0,0,0,0,3,1,3.0,26.0,7.0,4.0,0.11538461538461539,0.2692307692307692,0.5714285714285714
2026-05-31,823373,"Gonzales, Nick",693304,4,1,0,0,0,1,2,4,1,6.0,27.0,6.0,7.0,0.2222222222222222,0.2222222222222222,1.0
2026-06-02,824189,"Gonzales, Nick",693304,5,3,3,0,0,0,0,3,1,7.0,27.0,5.0,11.0,0.25925925925925924,0.18518518518518517,1.5714285714285714
2026-06-03,824188,"Gonzales, Nick",693304,5,2,0,1,0,1,0,6,1,10.0,28.0,4.0,14.0,0.35714285714285715,0.14285714285714285,2.0
2026-06-04,824185,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,10.0,28.0,3.0,17.0,0.35714285714285715,0.10714285714285714,2.4285714285714284
2026-06-05,824914,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,11.0,28.0,3.0,18.0,0.39285714285714285,0.10714285714285714,2.5714285714285716
2026-06-06,824915,"Gonzales, Nick",693304,4,2,1,1,0,0,1,3,1,12.0,31.0,4.0,19.0,0.3870967741935484,0.12903225806451613,2.7142857142857144
2026-06-07,824916,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,13.0,31.0,5.0,21.0,0.41935483870967744,0.16129032258064516,3.0
2026-06-09,823374,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,10.0,30.0,6.0,18.0,0.3333333333333333,0.2,2.5714285714285716
2026-06-10,823372,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,9.0,30.0,5.0,14.0,0.3,0.16666666666666666,2.0
2026-06-11,823371,"Gonzales, Nick",693304,5,2,2,0,0,0,1,2,1,6.0,29.0,6.0,11.0,0.20689655172413793,0.20689655172413793,1.5714285714285714
2026-06-12,823370,"Gonzales, Nick",693304,4,1,1,0,0,0,0,1,1,6.0,29.0,7.0,7.0,0.20689655172413793,0.2413793103448276,1.0
2026-06-13,823369,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,6.0,29.0,6.0,7.0,0.20689655172413793,0.20689655172413793,1.0
2026-06-14,823368,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,5.0,29.0,6.0,6.0,0.1724137931034483,0.20689655172413793,0.8571428571428571
2026-06-15,824993,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,5.0,29.0,5.0,5.0,0.1724137931034483,0.1724137931034483,0.7142857142857143
2026-06-16,824991,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,5.0,29.0,5.0,5.0,0.1724137931034483,0.1724137931034483,0.7142857142857143
2026-06-17,824992,"Gonzales, Nick",693304,5,2,2,0,0,0,1,2,1,5.0,29.0,5.0,5.0,0.1724137931034483,0.1724137931034483,0.7142857142857143
2026-06-19,824345,"Gonzales, Nick",693304,4,1,0,0,1,0,0,3,1,7.0,30.0,5.0,7.0,0.23333333333333334,0.16666666666666666,1.0
2026-06-20,824342,"Gonzales, Nick",693304,4,0,0,0,0,0,2,0,0,6.0,29.0,4.0,8.0,0.20689655172413793,0.13793103448275862,1.1428571428571428
2026-06-21,824343,"Gonzales, Nick",693304,4,2,1,0,0,1,1,5,1,5.0,29.0,6.0,7.0,0.1724137931034483,0.20689655172413793,1.0
2026-06-23,823365,"Gonzales, Nick",693304,4,2,2,0,0,0,1,2,1,7.0,29.0,6.0,12.0,0.2413793103448276,0.20689655172413793,1.7142857142857142
2026-06-24,823367,"Gonzales, Nick",693304,5,2,2,0,0,0,1,2,1,7.0,29.0,7.0,12.0,0.2413793103448276,0.2413793103448276,1.7142857142857142
2026-06-25,823366,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,9.0,30.0,7.0,14.0,0.3,0.23333333333333334,2.0
2026-06-26,823363,"Gonzales, Nick",693304,2,0,0,0,0,0,1,0,0,10.0,30.0,7.0,15.0,0.3333333333333333,0.23333333333333334,2.142857142857143
2026-06-27,823364,"Gonzales, Nick",693304,5,1,1,0,0,0,2,1,1,8.0,27.0,7.0,13.0,0.2962962962962963,0.25925925925925924,1.8571428571428572
2026-06-28,823362,"Gonzales, Nick",693304,5,1,1,0,0,0,0,1,1,8.0,28.0,9.0,11.0,0.2857142857142857,0.32142857142857145,1.5714285714285714
2026-06-29,823444,"Gonzales, Nick",693304,2,0,0,0,0,0,2,0,0,9.0,29.0,7.0,12.0,0.3103448275862069,0.2413793103448276,1.7142857142857142
2026-06-30,823445,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,7.0,27.0,8.0,7.0,0.25925925925925924,0.2962962962962963,1.0
2026-07-01,823446,"Gonzales, Nick",693304,5,3,3,0,0,0,0,3,1,6.0,27.0,8.0,6.0,0.2222222222222222,0.2962962962962963,0.8571428571428571
2026-07-02,823442,"Gonzales, Nick",693304,5,3,2,0,0,1,0,6,1,7.0,27.0,7.0,7.0,0.25925925925925924,0.25925925925925924,1.0
2026-07-03,822714,"Gonzales, Nick",693304,5,1,0,1,0,0,1,2,1,9.0,28.0,6.0,12.0,0.32142857142857145,0.21428571428571427,1.7142857142857142
2026-07-04,822716,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,10.0,31.0,6.0,14.0,0.3225806451612903,0.1935483870967742,2.0
2026-07-05,822715,"Gonzales, Nick",693304,5,3,2,1,0,0,0,4,1,11.0,30.0,4.0,15.0,0.36666666666666664,0.13333333333333333,2.142857142857143
2026-07-07,823361,"Gonzales, Nick",693304,5,2,2,0,0,0,0,2,1,13.0,30.0,4.0,18.0,0.43333333333333335,0.13333333333333333,2.5714285714285716
2026-07-08,823360,"Gonzales, Nick",693304,4,0,0,0,0,0,2,0,0,15.0,33.0,2.0,20.0,0.45454545454545453,0.06060606060606061,2.857142857142857
2026-07-09,823359,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,14.0,33.0,3.0,19.0,0.42424242424242425,0.09090909090909091,2.7142857142857144
2026-07-11,823356,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,11.0,32.0,3.0,16.0,0.34375,0.09375,2.2857142857142856
2026-07-11,823357,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,8.0,31.0,3.0,10.0,0.25806451612903225,0.0967741935483871,1.4285714285714286
2026-07-12,823358,"Gonzales, Nick",693304,5,2,1,1,0,0,1,3,1,8.0,30.0,3.0,9.0,0.26666666666666666,0.1,1.2857142857142858
2026-07-18,824412,"Gonzales, Nick",693304,4,1,0,1,0,0,1,2,1,8.0,31.0,4.0,10.0,0.25806451612903225,0.12903225806451613,1.4285714285714286
2026-07-18,824414,"Gonzales, Nick",693304,4,2,1,0,0,1,1,5,1,6.0,30.0,5.0,8.0,0.2,0.16666666666666666,1.1428571428571428
2026-07-19,824411,"Gonzales, Nick",693304,5,2,0,2,0,0,2,4,1,6.0,29.0,6.0,11.0,0.20689655172413793,0.20689655172413793,1.5714285714285714
2026-07-20,823522,"Gonzales, Nick",693304,5,1,1,0,0,0,1,1,1,8.0,30.0,6.0,15.0,0.26666666666666666,0.2,2.142857142857143
2026-07-22,823518,"Gonzales, Nick",693304,4,2,1,0,0,1,1,5,1,9.0,31.0,7.0,16.0,0.2903225806451613,0.22580645161290322,2.2857142857142856
2026-07-22,823519,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,11.0,31.0,8.0,21.0,0.3548387096774194,0.25806451612903225,3.0
2026-07-24,823352,"Gonzales, Nick",693304,5,1,1,0,0,0,0,1,1,12.0,31.0,7.0,22.0,0.3870967741935484,0.22580645161290322,3.142857142857143
2026-07-25,823355,"Gonzales, Nick",693304,4,1,1,0,0,0,1,1,1,11.0,31.0,6.0,20.0,0.3548387096774194,0.1935483870967742,2.857142857142857
2026-07-26,823354,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,11.0,31.0,6.0,19.0,0.3548387096774194,0.1935483870967742,2.7142857142857144
2026-07-27,823353,"Gonzales, Nick",693304,4,2,2,0,0,0,1,2,1,11.0,31.0,5.0,16.0,0.3548387096774194,0.16129032258064516,2.2857142857142856
2026-07-28,823350,"Gonzales, Nick",693304,6,2,2,0,0,0,1,2,1,11.0,30.0,4.0,14.0,0.36666666666666664,0.13333333333333333,2.0
2026-07-29,823351,"Gonzales, Nick",693304,4,1,1,0,0,0,0,1,1,12.0,31.0,4.0,15.0,0.3870967741935484,0.12903225806451613,2.142857142857143
2026-07-30,824488,"Gonzales, Nick",693304,4,2,1,1,0,0,0,3,1,11.0,31.0,3.0,11.0,0.3548387096774194,0.0967741935483871,1.5714285714285714
2026-07-31,824486,"Gonzales, Nick",693304,5,2,2,0,0,0,0,2,1,11.0,31.0,3.0,12.0,0.3548387096774194,0.0967741935483871,1.7142857142857142
2026-08-01,824485,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,12.0,31.0,3.0,13.0,0.3870967741935484,0.0967741935483871,1.8571428571428572
2026-08-02,824483,"Gonzales, Nick",693304,4,0,0,0,0,0,1,0,0,11.0,31.0,2.0,12.0,0.3548387096774194,0.06451612903225806,1.7142857142857142
2026-08-03,823757,"Gonzales, Nick",693304,4,0,0,0,0,0,2,0,0,9.0,31.0,3.0,10.0,0.2903225806451613,0.0967741935483871,1.4285714285714286
2026-08-04,823756,"Gonzales, Nick",693304,4,0,0,0,0,0,0,0,0,7.0,31.0,4.0,8.0,0.22580645161290322,0.12903225806451613,1.1428571428571428
2026-08-05,823753,"Gonzales, Nick",693304,3,1,1,0,0,0,1,1,1,5.0,29.0,3.0,6.0,0.1724137931034483,0.10344827586206896,0.8571428571428571
2026-08-06,823754,"Gonzales, Nick",693304,4,2,2,0,0,0,0,2,1,5.0,28.0,4.0,6.0,0.17857142857142858,0.14285714285714285,0.8571428571428571
2026-08-07,823349,"Gonzales, Nick",693304,4,2,1,1,0,0,0,3,1,5.0,28.0,4.0,5.0,0.17857142857142858,0.14285714285714285,0.7142857142857143
2026-08-08,823348,"Gonzales, Nick",693304,5,1,0,1,0,0,1,2,1,5.0,27.0,4.0,6.0,0.18518518518518517,0.14814814814814814,0.8571428571428571
2026-06-09,824591,"Gonzalez, Jacob",694378,5,2,2,0,0,0,1,2,1,6.0,23.0,7.0,9.0,0.2608695652173913,0.30434782608695654,1.2857142857142858
2026-06-10,824590,"Gonzalez, Jacob",694378,3,0,0,0,0,0,1,0,0,7.0,25.0,8.0,10.0,0.28,0.32,1.4285714285714286
2026-06-12,824588,"Gonzalez, Jacob",694378,4,0,0,0,0,0,1,0,0,7.0,24.0,5.0,10.0,0.2916666666666667,0.20833333333333334,1.4285714285714286
